epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,495.749,1.22241,0.77001,1.17059,0.70571,0.64072,0.68254,0.39,1.31062,0.81083,1.19562,0.0008021,0.0008021,0.0008021
123,566.528,1.1895,0.77986,1.17863,0.68477,0.65326,0.68135,0.39148,1.31644,0.80515,1.20599,0.0007922,0.0007922,0.0007922
124,638.488,1.20664,0.75943,1.17052,0.70631,0.65868,0.68224,0.3914,1.31118,0.80596,1.22064,0.0007823,0.0007823,0.0007823
125,708.97,1.21497,0.78541,1.16569,0.7044,0.65469,0.6818,0.39188,1.31872,0.81463,1.20779,0.0007724,0.0007724,0.0007724
126,779.428,1.19846,0.76904,1.17252,0.69745,0.65336,0.68063,0.38939,1.32567,0.8108,1.21017,0.0007625,0.0007625,0.0007625
127,850.884,1.19626,0.77545,1.17569,0.70906,0.64804,0.68401,0.38629,1.3053,0.81388,1.2049,0.0007526,0.0007526,0.0007526
128,921.084,1.19783,0.76716,1.1693,0.7032,0.64271,0.67732,0.38853,1.31206,0.81961,1.2137,0.0007427,0.0007427,0.0007427
129,990.462,1.17447,0.75289,1.16229,0.6986,0.64604,0.6822,0.39053,1.33081,0.82294,1.21133,0.0007328,0.0007328,0.0007328
130,1061.74,1.19824,0.75411,1.16338,0.73185,0.6283,0.67965,0.39169,1.32878,0.80761,1.221,0.0007229,0.0007229,0.0007229
131,1131.15,1.15996,0.73655,1.15052,0.70205,0.64905,0.688,0.39291,1.30735,0.79359,1.21154,0.000713,0.000713,0.000713
132,1203.97,1.16934,0.7524,1.13682,0.72672,0.64538,0.69483,0.39845,1.32687,0.80128,1.21433,0.0007031,0.0007031,0.0007031
133,1274.72,1.14073,0.74764,1.16124,0.72871,0.6354,0.69375,0.39915,1.31701,0.79797,1.20469,0.0006932,0.0006932,0.0006932
134,1344.76,1.14098,0.71767,1.13777,0.70514,0.64937,0.68347,0.39612,1.31602,0.81744,1.21754,0.0006833,0.0006833,0.0006833
135,1415.35,1.16267,0.74034,1.15811,0.68914,0.66467,0.6878,0.39442,1.32322,0.80767,1.21447,0.0006734,0.0006734,0.0006734
136,1485.48,1.17237,0.72681,1.14475,0.72081,0.6476,0.69511,0.39648,1.31747,0.80015,1.21808,0.0006635,0.0006635,0.0006635
137,1556.43,1.16145,0.73885,1.14911,0.71967,0.64051,0.68745,0.4001,1.30442,0.80104,1.21337,0.0006536,0.0006536,0.0006536
138,1626.56,1.15967,0.72818,1.13838,0.71102,0.64405,0.68674,0.39992,1.30649,0.78941,1.22673,0.0006437,0.0006437,0.0006437
139,1696.09,1.16941,0.73251,1.13979,0.73272,0.64384,0.6946,0.39945,1.3168,0.79775,1.21507,0.0006338,0.0006338,0.0006338
140,1766.77,1.118,0.72433,1.135,0.70662,0.65063,0.69,0.39644,1.32029,0.8051,1.2098,0.0006239,0.0006239,0.0006239
141,1835.71,1.12312,0.70965,1.13588,0.71311,0.64205,0.68795,0.39693,1.30738,0.80341,1.22089,0.000614,0.000614,0.000614
142,1905.35,1.14742,0.73827,1.13475,0.71955,0.64471,0.69003,0.39624,1.29081,0.79108,1.21045,0.0006041,0.0006041,0.0006041
