epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,6043.46,1.05085,0.67443,1.13974,0.70121,0.65053,0.66798,0.36802,1.29474,0.83222,1.27936,0.0005051,0.0005051,0.0005051
153,6082.92,1.06262,0.65303,1.15768,0.75144,0.63086,0.68791,0.3779,1.30152,0.81125,1.26468,0.0004952,0.0004952,0.0004952
154,6122.24,1.07832,0.66385,1.12918,0.77888,0.6354,0.68876,0.38091,1.29192,0.80372,1.28458,0.0004853,0.0004853,0.0004853
155,6162.21,1.01977,0.62974,1.12742,0.74693,0.66084,0.68822,0.38156,1.30093,0.80142,1.29448,0.0004754,0.0004754,0.0004754
156,6201.96,1.07585,0.65265,1.12933,0.743,0.64297,0.68349,0.38071,1.30614,0.81956,1.29963,0.0004655,0.0004655,0.0004655
157,6243.29,1.04753,0.63821,1.11148,0.73256,0.66868,0.68426,0.37851,1.29976,0.80099,1.30163,0.0004556,0.0004556,0.0004556
158,6283.39,0.99324,0.63512,1.1042,0.75873,0.65053,0.6819,0.38237,1.33209,0.77922,1.35249,0.0004457,0.0004457,0.0004457
159,6323.52,1.03798,0.64194,1.13185,0.78336,0.63691,0.69484,0.3812,1.31755,0.76715,1.33171,0.0004358,0.0004358,0.0004358
160,6364.55,1.0381,0.64738,1.11153,0.77726,0.64935,0.70331,0.38167,1.30618,0.79734,1.2988,0.0004259,0.0004259,0.0004259
161,6404.99,1.00225,0.63326,1.10911,0.78278,0.63994,0.69406,0.38066,1.29391,0.76385,1.29073,0.000416,0.000416,0.000416
162,6446.4,1.0014,0.61035,1.134,0.78044,0.62935,0.68616,0.37792,1.31195,0.7681,1.32879,0.0004061,0.0004061,0.0004061
